rougeLsum,length,str_em,Disambig-F1,ovscore
61.702127659574465,39.0,100.0,100.0,78.55070188074353
54.86725663716814,37.0,50.0,54.074074074074076,54.469221580994365
46.753246753246756,25.0,66.66666666666666,60.0,52.96408977028497
30.92783505154639,37.0,50.0,50.0,39.32418788198072
50.349650349650354,50.0,50.0,50.0,50.17452060042545
57.692307692307686,15.0,50.0,50.0,53.70861555295746
29.545454545454547,14.0,100.0,83.33333333333334,49.619766344887324
36.0,26.0,0.0,0.0,0.0
41.379310344827594,59.0,50.0,0.0,0.0
60.8695652173913,89.0,75.0,64.16666666666666,62.49637670656815
36.0655737704918,34.0,0.0,0.0,0.0
20.183486238532108,30.0,50.0,50.0,31.767504024184923
36.43724696356275,134.0,100.0,28.57142857142857,32.26552647887425
42.704626334519574,169.0,66.66666666666666,16.666666666666664,26.678526425610407
17.475728155339805,11.0,50.0,50.0,29.559878344928794
26.53061224489796,144.0,0.0,16.666666666666664,21.02800206268535
32.35294117647059,16.0,100.0,100.0,56.87964589945211
46.808510638297875,18.0,50.0,50.0,48.37794468468967
46.1916461916462,122.0,33.33333333333333,25.0,33.982218214695095
23.529411764705884,31.0,0.0,0.0,0.0
18.461538461538463,14.0,0.0,0.0,0.0
53.33333333333332,19.0,50.0,0.0,0.0
49.6124031007752,62.0,100.0,100.0,70.43607250604991
1.4906832298136647,6190.0,50.0,38.46153846153847,7.5719198607386655
33.33333333333333,140.0,100.0,50.0,40.8248290463863
38.260869565217384,57.0,0.0,0.0,0.0
36.0655737704918,14.0,100.0,100.0,60.05461994758755
38.46153846153847,29.0,66.66666666666666,33.33333333333333,35.80574370197164
38.78787878787879,95.0,50.0,52.54901960784314,45.14714833708643
38.983050847457626,39.0,100.0,50.0,44.14920772078341
41.17647058823529,9.0,50.0,50.0,45.37426064865151
6.557377049180328,2.0,33.33333333333333,33.33333333333333,14.784425419091455
54.54545454545454,6.0,100.0,33.33333333333333,42.640143271122085
42.66666666666667,16.0,66.66666666666666,66.66666666666666,53.333333333333336
36.47058823529411,59.0,50.0,50.0,42.70280332442714
47.15447154471544,151.0,50.0,32.61904761904763,39.21905089070998
30.95238095238095,44.0,100.0,0.0,0.0
26.008968609865473,139.0,0.0,30.0,27.933296588407966
28.235294117647065,52.0,0.0,0.0,0.0
